url,title,subject,level,total_length,rating,num_ratings,price,num_students,past_num_students,online_academy
https://www.udemy.com/outsourcing-development-work/,Build Websites And Apps By Outsourcing,Development,All Levels,2.0,4.5,23.0,20.0,2452.0,2299.0,Udemy
https://www.udemy.com/projects-in-django-and-python/,Projects in Django and Python,Development,All Levels,6.5,3.8,72.0,60.0,1933.0,1764.0,Udemy
https://www.edx.org/course/ielts-academic-test-preparation,UQx: IELTS Academic Test Preparation,Business,Beginner Level,80.0,4.7,35.0,219.0,1626476.0,1131449.0,edX
https://www.udemy.com/secrets-to-designing-in-black-and-white/,7 Secrets To Designing In Black and White,Design,All Levels,1.5,4.7,18.0,100.0,1054.0,1000.0,Udemy
https://www.edx.org/course/PMCOMM03,"UMD, USMx: Managing Conflicts on Projects with Cultural and Emotional Intelligence",Business,Beginner Level,25.0,4.6,32.0,249.0,14145.0,51943.173363949485,edX
https://www.udemy.com/bootstrap-bootcamp-with-projects/,Bootstrap Bootcamp - Responsive web development- 8 projects,Development,All Levels,7.0,4.4,74.0,100.0,506.0,253.0,Udemy
https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/,Canva for Beginners - Graphic Design Theory Volume 2,Design,All Levels,2.0,3.8,75.0,200.0,11500.0,4961.0,Udemy
https://www.udemy.com/html5-specialist/,HTML5 Specialist: Comprehensive HTML5 Training,Development,All Levels,5.0,4.6,1016.0,100.0,4284.0,1385.0,Udemy
https://www.edx.org/course/environmental-and-natural-resources-economics,DoaneX: Environmental and Natural Resources Economics,Business,Intermediate Level,120.0,4.5066793893129775,21.236641221374047,249.0,6170.0,51943.173363949485,edX
https://www.edx.org/course/statistics-and-r,HarvardX: Statistics and R,Sciences,Intermediate Level,16.0,4.0,26.0,219.0,459942.0,321510.0,edX
https://www.edx.org/course/financial-programming-and-policies-part-1-macroeco,"IMFx: Financial Programming and Policies, Part 1: Macroeconomic Accounts & Analysis",Finance & Accounting,Intermediate Level,60.0,4.3,15.0,25.0,46683.0,31722.0,edX
https://www.edx.org/course/intellectual-property-law-and-policy-part-2,PennX: Intellectual Property Law and Policy: Part 2,Finance & Accounting,Intermediate Level,21.0,4.5066793893129775,21.236641221374047,169.0,21217.0,17706.0,edX
https://www.edx.org/course/migrating-to-the-aws-cloud,AWS: Migrating to the AWS Cloud,Development,Intermediate Level,16.0,4.5066793893129775,21.236641221374047,59.0,7809.0,51943.173363949485,edX
https://www.edx.org/course/introduccion-a-la-programacion-en-java-escribiendo,UC3Mx: Introducción a la programación en Java: escribiendo buen código,Development,Beginner Level,35.0,4.5066793893129775,21.236641221374047,59.0,20552.0,14404.0,edX
https://www.edx.org/course/road-traffic-safety-in-automotive-engineering,ChalmersX: Road Traffic Safety in Automotive Engineering,Development,Expert Level,140.0,4.5066793893129775,21.236641221374047,249.0,10439.0,51943.173363949485,edX
https://www.udemy.com/wordpress-local-install-and-two-methods-to-migrate-online/,WordPress - Local install & Online Migration with WordPress,Development,All Levels,1.0,4.4,85.0,55.0,4142.0,3801.0,Udemy
https://www.udemy.com/create-a-simple-php-mysql-search-engine/,create a search engine for your website!,Development,Intermediate Level,1.5,3.9,13.0,20.0,1869.0,1832.0,Udemy
https://www.udemy.com/piano-with-willie-jazz-kids-vol-1/,Piano For Kids and Adult Beginners - Vol 1,Music,Beginner Level,4.5,4.6,22.0,40.0,150.0,28.0,Udemy
https://www.udemy.com/create-web-apps-with-apex-5/,Create Complete Web Applications easily with APEX 5,Development,Intermediate Level,7.0,4.5,644.0,30.0,3081.0,912.0,Udemy
https://www.edx.org/course/health-across-the-gender-spectrum,StanfordOnline: Health Across the Gender Spectrum,Health,Expert Level,2.0,4.5066793893129775,21.236641221374047,142.28481149012566,9687.0,51943.173363949485,edX
https://www.edx.org/course/literati-china-examinations-neo-confucianism-and-l,"HarvardX: Literati China: Examinations, Neo-Confucianism, and Later Imperial China",History,Beginner Level,45.0,4.5066793893129775,21.236641221374047,149.0,42622.0,40612.0,edX
https://www.udemy.com/create-wordpress-plugins/,WordPress Plugin Development,Development,All Levels,2.5,4.4,140.0,50.0,1586.0,964.0,Udemy
https://www.udemy.com/js-objects/,Ultimate JavaScript Objects,Development,All Levels,2.5,4.0,97.0,20.0,1823.0,1525.0,Udemy
https://www.udemy.com/feasibility-study/,Analysis and Evaluation of Economic Feasibility of Projects,Finance & Accounting,Intermediate Level,1.0,3.5,49.0,100.0,205.0,10.0,Udemy
https://www.edx.org/course/malariax-defeating-malaria-from-the-genes-to-the-g,HarvardX: MalariaX: Defeating Malaria from the Genes to the Globe,Sciences,Intermediate Level,40.0,4.3,7.0,142.28481149012566,52635.0,38617.0,edX
https://www.udemy.com/bitcoin-the-complete-guide/,Bitcoin - The Complete Guide,Finance & Accounting,All Levels,5.5,4.0,20.0,20.0,2309.0,2281.0,Udemy
https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,Laravel Multi User Blogging Platform with SEO (2 projects),Development,All Levels,9.5,4.3,289.0,100.0,2173.0,557.0,Udemy
https://www.edx.org/course/conociendo-los-costos,AnahuacX: Conociendo los costos,Finance & Accounting,Intermediate Level,35.0,4.5066793893129775,21.236641221374047,39.0,8570.0,51943.173363949485,edX
https://www.edx.org/course/machine-dynamics-with-matlab,RWTHx: Machine Dynamics with MATLAB,Development,Intermediate Level,70.0,4.5066793893129775,21.236641221374047,129.0,18240.0,11380.0,edX
https://www.udemy.com/options-basics-trading-with-small-capital/,Options Basics & Trading With Small Capital! - Level 1,Finance & Accounting,Beginner Level,2.0,4.3,43.0,30.0,218.0,120.0,Udemy
https://www.edx.org/course/mercados-de-capital-y-participantes-claves,NYIF: Mercados de capital y participantes claves,Finance & Accounting,Beginner Level,4.0,4.5066793893129775,21.236641221374047,49.0,10577.0,7395.0,edX
https://www.udemy.com/ethereum1/,Beginners Manual on Ethereum Crypto-currency & its Trading,Finance & Accounting,All Levels,1.5,5.0,112.0,200.0,6165.0,1041.0,Udemy
https://www.edx.org/course/data-structures-an-active-learning-approach,UCSanDiegoX: Data Structures: An Active Learning Approach,Development,Intermediate Level,70.0,4.5066793893129775,21.236641221374047,50.0,11689.0,51943.173363949485,edX
https://www.udemy.com/design-create-vector-graphics-with-inkscape/,Design & Create Vector Graphics With Inkscape 2016,Design,Beginner Level,2.5,3.1,21.0,200.0,2120.0,2091.0,Udemy
https://www.edx.org/course/first-nights-handels-messiah-and-baroque-oratorio,HarvardX: First Nights - Handel's Messiah and Baroque Oratorio,Social Sciences,Beginner Level,15.0,5.0,7.0,149.0,22399.0,51943.173363949485,edX
https://www.udemy.com/practice-guitar-with-no-previous-experience-and-become-a-pro/,Guitar Lessons For Beginners - Basics,Music,Beginner Level,1.0,4.8,2.0,30.0,36.0,26.0,Udemy
https://www.udemy.com/advanced-options-analysis/,"Advanced Options Concepts - Probability, Greeks, Simulation",Finance & Accounting,Intermediate Level,2.0,3.8,855.0,60.0,5938.0,968.0,Udemy
https://www.edx.org/course/machine-learning-with-python-a-practical-introduct,IBM: Machine Learning with Python: A Practical Introduction,Development,Beginner Level,30.0,4.6,28.0,99.0,170513.0,84506.0,edX
https://www.edx.org/course/lideres-para-la-gestion-en-seguridad-ciudadana-y-j,IDBx: Líderes para la gestión en seguridad ciudadana y justicia,Social Sciences,Intermediate Level,50.0,4.7,19.0,25.0,20718.0,13067.0,edX
https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,Modern Multi Vendors E-Commerce Store In PHP,Development,All Levels,66.5,3.4,524.0,50.0,13396.0,240.0,Udemy
https://www.edx.org/course/introduccion-al-internet-de-las-cosas-iot,UPValenciaX: Introducción al Internet de las Cosas (IoT),Development,Beginner Level,36.0,4.5066793893129775,21.236641221374047,39.0,12842.0,6867.0,edX
https://www.udemy.com/the-complete-guide-to-running-a-web-development-business/,Running a Web Development Business: The Complete Guide,Development,All Levels,19.5,4.0,1710.0,150.0,34759.0,24575.0,Udemy
https://www.edx.org/course/instructional-design-digital-media-new-tools-and-2,"UMGC, USMx: Instructional Design: Digital Media, New Tools and Technology",Teaching & Academics,Intermediate Level,80.0,4.1,25.0,299.0,25857.0,16866.0,edX
https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,Rails Ecommerce App with HTML Template from Themeforest,Development,Intermediate Level,2.0,4.3,1728.2865544013123,25.0,2519.0,214.0,Udemy
https://www.udemy.com/rxjs-reactive-angular-course/,"Reactive Angular Course (with RxJs, Angular 17)",Development,All Levels,7.5,4.6,5484.0,150.0,26869.0,1301.0,Udemy
https://www.edx.org/course/a-better-start-to-reading,UCx: A Better Start to Reading,Teaching & Academics,Beginner Level,36.0,4.4,5.0,189.0,12704.0,51943.173363949485,edX
https://www.udemy.com/protrader-advanced-technical-analysis/,ProTrader - Advanced Technical Analysis,Finance & Accounting,All Levels,2.0,3.6,15.0,125.0,873.0,825.0,Udemy
https://www.udemy.com/wordpress-plugins-a-guide-on-the-best-plugins-part-1/,The Complete Guide to the Best 200 WordPress Plugins,Development,All Levels,10.5,4.3,76.0,50.0,2456.0,122.0,Udemy
https://www.udemy.com/the-music-coach-online-clarinet-lesson-program/,Clarinet Lessons For Beginners,Music,Beginner Level,3.0,4.3,27.0,95.0,211.0,11.0,Udemy
https://www.edx.org/course/bases-matematicas-integrales,UPValenciaX: Bases Matemáticas: Integrales,Sciences,Beginner Level,25.0,4.5066793893129775,21.236641221374047,19.0,30451.0,24211.0,edX
https://www.udemy.com/mestres-do-photoshop/,Mestres do Photoshop,Design,All Levels,5.5,3.9,28.0,30.0,134.0,86.0,Udemy
https://www.edx.org/course/engineering-building-with-nature,DelftX: Engineering: Building with Nature,Development,Intermediate Level,25.0,4.5066793893129775,21.236641221374047,139.0,21196.0,51943.173363949485,edX
https://www.edx.org/course/astrophysics-exploring-exoplanets,ANUx: Astrophysics: Exploring Exoplanets,Sciences,Intermediate Level,36.0,4.7,10.0,59.0,54088.0,48823.0,edX
https://www.udemy.com/decouvrez-indesign-en-1-heure/,Découvrez InDesign en 1 heure,Design,Beginner Level,1.0,4.226798748696559,20.0,20.0,83.0,38.0,Udemy
https://www.edx.org/course/study-abroad-usa-building-capacity-for-us-institut,ASUx: Study Abroad USA: Building Capacity for US Institutions,Teaching & Academics,Beginner Level,40.0,4.5066793893129775,21.236641221374047,49.0,5581.0,51943.173363949485,edX
https://www.udemy.com/javascript-javascript/,JavaScript : JavaScript Awesomeness,Development,Beginner Level,1.0,4.7,1728.2865544013123,25.0,19682.0,785.0,Udemy
https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,How to Create Vector Characters in Illustrator or Photoshop,Design,Beginner Level,3.5,3.6,10.0,25.0,124.0,92.0,Udemy
https://www.udemy.com/introduction-to-small-business-accounting-training-tutorial/,Introduction to Small Business Accounting Training Tutorial,Finance & Accounting,Beginner Level,3.5,4.4,133.0,25.0,871.0,168.0,Udemy
https://www.udemy.com/learn-to-use-json/,Learn to use JSON,Development,Beginner Level,1.5,4.2,219.0,150.0,14359.0,12838.0,Udemy
https://www.edx.org/course/linear-algebra-foundations-to-frontiers,UTAustinX: Linear Algebra - Foundations to Frontiers,Development,Intermediate Level,150.0,5.0,6.0,99.0,109718.0,89665.0,edX
https://www.udemy.com/how-to-create-a-social-network-site-from-scratch/,Social Network Web Development,Development,All Levels,8.0,3.3,35.0,200.0,2731.0,2698.0,Udemy
https://www.udemy.com/advance-unix-commands/,Learn Advance Unix/Linux : File Processing using AWK & SED,Development,Expert Level,5.5,4.4,364.0,75.0,2334.0,578.0,Udemy
https://www.edx.org/course/data-science-and-machine-learning-capstone-project,IBM: Data Science and Machine Learning Capstone Project,Development,Intermediate Level,24.0,4.8,10.0,149.0,35825.0,22591.0,edX
https://www.udemy.com/how-i-make-15-per-month-trading-options/,How I Make Consistent Returns Trading Options,Finance & Accounting,All Levels,3.5,3.5,1151.0,200.0,26946.0,2310.0,Udemy
https://www.edx.org/course/find-the-right-markets-for-your-innovation-a-tool,EPFLx: Find the right markets for your innovation - A tool for entrepreneurs and innovators for choosing which markets to play in.,Business,Beginner Level,24.0,4.5066793893129775,21.236641221374047,209.0,7490.0,6344.0,edX
https://www.udemy.com/design-logos-and-game-arts-inkscape/,Learn Inkscape : Design Logos and Game Arts,Design,Beginner Level,1.0,4.2,1728.2865544013123,20.0,23002.0,1675.0,Udemy
https://www.udemy.com/piano-runs-fills-3-jazz-chromatic-chords-songs-ending/,Piano Runs & Fills #3: Jazzy Chromatic Chord Song Endings,Music,All Levels,1.0,4.6,10.0,70.0,808.0,747.0,Udemy
https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,Adobe Photoshop CS6 para Iniciantes,Design,Beginner Level,7.0,4.5,35.0,40.0,129.0,5.0,Udemy
https://www.udemy.com/aprende-a-hacer-paper-trading-simulacion-con-ninja-trader/,Aprende a hacer paper trading (simulación) con Ninja Trader,Finance & Accounting,Beginner Level,1.5,3.8,19.0,25.0,205.0,148.0,Udemy
https://www.udemy.com/didgeridoo-from-beginner-to-advanced-in-easy-stages/,Didgeridoo - from zero to HERO! Part Three. Advanced level.,Music,Expert Level,1.5,4.7,33.0,35.0,644.0,209.0,Udemy
https://www.edx.org/course/synchrotrons-and-x-ray-free-electron-lasers,EPFLx: Synchrotrons and X-Ray Free Electron Lasers (part 1),Sciences,Expert Level,30.0,4.5066793893129775,21.236641221374047,169.0,8747.0,51943.173363949485,edX
https://www.edx.org/course/introduccion-al-internet-de-las-cosas-iot-y-sus-ap,URosarioX: Introducción al Internet de las cosas (IoT) y sus aplicaciones,Health,Beginner Level,24.0,4.5066793893129775,21.236641221374047,39.0,7029.0,51943.173363949485,edX
https://www.udemy.com/benhewlettharmonicatuitionultimate-harmonica-course/,"Learn to play HARMONICA, the easiest instrument to pick up!",Music,All Levels,15.5,4.6,7226.0,200.0,45712.0,8857.0,Udemy
https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/,Learn How To Play 25 Classic Hip Hop Songs Ch.2,Music,All Levels,3.5,4.9,17.0,25.0,157.0,7.0,Udemy
https://www.edx.org/course/strategic-management-from-insight-to-decision-2,RWTHx: Strategic Management: From Insight to Decision,Business,Intermediate Level,48.0,4.5066793893129775,21.236641221374047,249.0,10220.0,7470.0,edX
https://www.udemy.com/bitcoin-a-comprehensive-guide/,Bitcoin - A Comprehensive Guide,Finance & Accounting,All Levels,2.5,4.8,30.0,20.0,349.0,283.0,Udemy
https://www.edx.org/course/intro-to-data-science,IBM: Introduction to Data Science,Development,Beginner Level,36.0,4.5,65.0,99.0,158997.0,48685.0,edX
https://www.edx.org/course/new-product-development,IIMBx: New Product Development,Business,Beginner Level,30.0,4.5066793893129775,21.236641221374047,189.0,16015.0,51943.173363949485,edX
https://www.edx.org/course/leaders-of-learning,HarvardX: Leaders of Learning,Business,Beginner Level,40.0,4.6,224.0,209.0,363467.0,234900.0,edX
https://www.edx.org/course/business-model-implementation,DelftX: Business Model Implementation,Business,Beginner Level,32.0,4.5066793893129775,21.236641221374047,149.0,18757.0,17143.0,edX
https://www.edx.org/course/doing-gender-and-why-it-matters,HKUx: Doing Gender and Why it Matters,Social Sciences,Beginner Level,12.0,4.5066793893129775,21.236641221374047,99.0,13074.0,7244.0,edX
https://www.udemy.com/university-level-introduction-to-financial-accounting/,Financial Accounting: The Complete Introductory Crash Course,Finance & Accounting,All Levels,10.0,4.6,1793.0,100.0,10635.0,2591.0,Udemy
https://www.udemy.com/beat-the-stock-market/,Investing: How I Consistently Beat The Stock Market,Finance & Accounting,All Levels,4.5,4.0,46.0,200.0,2155.0,2000.0,Udemy
https://www.edx.org/course/state-law-and-the-economy-i,"HKUx: State, Law and the Economy I",Finance & Accounting,Intermediate Level,15.0,4.5066793893129775,21.236641221374047,50.0,5966.0,51943.173363949485,edX
https://www.udemy.com/how-to-create-your-own-steampunk-vehicle-part-1/,Adobe Illustrator For Everyone: Create Detailed Vector Image,Design,All Levels,1.5,3.7,82.0,185.0,574.0,165.0,Udemy
https://www.udemy.com/calendar-spreads/,Master Calendar Spreads with this live trade on Gold (GLD),Finance & Accounting,Expert Level,1.0,4.7,122.0,60.0,1035.0,540.0,Udemy
https://www.udemy.com/credit-control/,Credit Control Procedures,Finance & Accounting,All Levels,0.5666666666666667,3.9,56.0,20.0,132.0,3.0,Udemy
https://www.edx.org/course/citiesx-the-past-present-and-future-of-urban-life,"HarvardX: CitiesX: The Past, Present and Future of Urban Life",Social Sciences,Beginner Level,77.0,4.6,25.0,249.0,111950.0,79152.0,edX
https://www.edx.org/course/caligrafia-y-paleografia-espacios-historicos-para,UC3Mx: Caligrafía y paleografía: espacios históricos para su estudio y práctica,History,Intermediate Level,42.0,4.5066793893129775,21.236641221374047,39.0,6692.0,5386.0,edX
https://www.udemy.com/trading-psychology-trading-mindset-mastery/,TRADING PSYCHOLOGY: Trading Mindset Mastery,Finance & Accounting,Intermediate Level,1.0,4.1,78.0,120.0,1203.0,975.0,Udemy
https://www.udemy.com/quantfinance101/,Введение в Финансовую Инженерию,Finance & Accounting,Beginner Level,5.0,3.9,57.0,50.0,431.0,205.0,Udemy
https://www.udemy.com/angularjs-custom-directives/,AngularJS Custom Directives with Dan Wahlin,Development,All Levels,6.0,4.6,619.0,75.0,5261.0,4128.0,Udemy
https://www.udemy.com/pro-ruby-on-rails-rails5/,Professional Ruby on Rails Developer with Rails 5,Development,All Levels,20.5,3.9,721.0,200.0,6641.0,3179.0,Udemy
https://www.udemy.com/the-music-coach-online-guitar-lesson-program/,Acoustic Guitar Lessons For Beginners,Music,Beginner Level,3.0,4.4,13.0,95.0,98.0,10.0,Udemy
https://www.udemy.com/3dmotive-learn-2d-cell-shading-in-photoshop/,Learn 2D Cell Shading in Photoshop,Design,Intermediate Level,1.5,4.4,88.0,20.0,643.0,238.0,Udemy
https://www.udemy.com/api-development/,"Beginner API development in Node, Express, ES6, & MongoDB",Development,Beginner Level,18.5,4.3,1398.0,165.0,11627.0,7057.0,Udemy
https://www.udemy.com/coach-guitar-apprendre-la-guitare-facile-avec-des-couleurs/,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,Music,All Levels,3.5,4.226798748696559,16.0,50.0,316.0,25.0,Udemy
https://www.udemy.com/piano-with-willie-technique-builder-vol-1/,From Beginner to Pro: Master Your Piano Scales - Part 1,Music,All Levels,1.5,4.9,121.0,40.0,605.0,111.0,Udemy
https://www.edx.org/course/united-states-health-policy,HarvardX: United States Health Policy,Social Sciences,Beginner Level,24.513513513513512,4.9,11.0,189.0,40807.0,51943.173363949485,edX
https://www.udemy.com/learn-technical-analysis-from-beginner-to-pro/,Learn to Trade Crypto - FOREX and Stocks! Technical Analysis,Finance & Accounting,All Levels,18.0,4.0,115.0,200.0,1747.0,1199.0,Udemy
https://www.edx.org/course/upper-intermediate-english-business,UPValenciaX: Upper-Intermediate English: Business and Industry,Language,Intermediate Level,20.0,4.7,7.0,39.0,144901.0,107119.0,edX
https://www.udemy.com/javascript-from-beginner-to-expert-bring-life-to-your-site/,JavaScript from Beginner to Expert,Development,All Levels,12.5,4.6,1382.0,125.0,11199.0,5484.0,Udemy
https://www.udemy.com/learning-photoshop-cc-2015/,Learning Photoshop CC 2015,Design,All Levels,10.5,4.0,76.0,50.0,413.0,311.0,Udemy
https://www.udemy.com/trading-tactics/,TRADING TACTICS,Finance & Accounting,All Levels,6.0,3.8,51.0,145.0,1124.0,951.0,Udemy
https://www.udemy.com/le-basi-del-trading-online/,Le basi del trading online,Finance & Accounting,Beginner Level,3.5,3.7,15.0,45.0,52.0,7.0,Udemy
https://www.edx.org/course/sustainable-urban-development,"DelftX, WageningenX: Sustainable Urban Development",Architecture,Beginner Level,42.0,4.7,6.0,139.0,55615.0,46318.0,edX
https://www.udemy.com/how-to-draw-dogs/,How to Draw Majestic Animals: Dogs | Master Drawing Animals,Design,All Levels,1.0,4.4,37.0,35.0,1881.0,1524.0,Udemy
https://www.udemy.com/fixed-income-simplified-for-cfa-l2/,Fixed Income Valuation and Analysis,Finance & Accounting,All Levels,3.0,3.6,86.0,20.0,598.0,50.0,Udemy
https://www.udemy.com/start-trading-stocks-using-technical-analysis-part-2/,Start Trading Stocks Using Technical Analysis! Part 2,Finance & Accounting,All Levels,2.0,4.6,1538.0,95.0,8678.0,94.0,Udemy
https://www.udemy.com/guitar-lessons-learning-the-neck-fretboard-mastery/,Learning The Neck -CAGED system & Complete Fretboard Mastery,Music,All Levels,6.0,4.7,236.0,45.0,2075.0,239.0,Udemy
https://www.edx.org/course/c-programming-language-foundations,"DartmouthX, IMTx: C Programming: Language Foundations",Development,Beginner Level,28.0,4.6,8.0,99.0,69492.0,47864.0,edX
https://www.edx.org/course/upper-intermediate-english-technology-today,UPValenciaX: Upper-Intermediate English: Business and Technology,Language,Intermediate Level,20.0,4.5066793893129775,21.236641221374047,39.0,69481.0,49397.0,edX
https://www.udemy.com/management-accounting/,Certificate Program In Management Accounting,Finance & Accounting,All Levels,6.0,3.9,14.0,50.0,1558.0,1532.0,Udemy
https://www.udemy.com/make-patterns-in-illustrator/,Adobe Illustrator Pattern Making Masterclass,Design,Beginner Level,3.5,4.6,254.0,20.0,1260.0,0.0,Udemy
https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,Build a Photo Blog with Ruby on Rails,Development,Intermediate Level,1.5,4.3,60.0,20.0,2433.0,2281.0,Udemy
https://www.edx.org/course/bases-matematicas-derivadas,UPValenciaX: Bases Matemáticas: Derivadas,Sciences,Beginner Level,20.0,4.5066793893129775,21.236641221374047,19.0,31741.0,24738.0,edX
https://www.edx.org/course/globalization-past-and-future,SDGAcademyX: Globalization: Past and Future,History,Beginner Level,16.0,4.5066793893129775,21.236641221374047,142.28481149012566,16451.0,10663.0,edX
https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,Colorize your pencil drawing and add realistic look.,Design,Beginner Level,1.0,3.7,13.0,25.0,68.0,17.0,Udemy
https://www.udemy.com/formacao-design-grafico-com-corel-draw-x8/,Formação em Design Gráfico com Corel Draw 2023.,Design,Beginner Level,11.0,4.8,9.734,45.0,31373.0,418.0,Udemy
https://www.edx.org/course/noongar-language-and-culture,CurtinX: Noongar Language and Culture,Language,Beginner Level,18.0,4.5066793893129775,21.236641221374047,179.0,18175.0,11203.0,edX
https://www.edx.org/course/intro-to-watson-AI,IBM: Introduction to Watson AI,Development,Beginner Level,64.0,4.5,7.0,99.0,11786.0,5334.0,edX
https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,Angular 2 Master Class with Alejandro Rangel,Development,All Levels,9.5,4.2,212.0,30.0,4160.0,4157.0,Udemy
https://www.udemy.com/jun-sakai-trading-course5/,資産運用の基礎を学ぶファイナンス入門,Finance & Accounting,Beginner Level,4.0,4.3,1728.2865544013123,20.0,12469.926315789471,114.0,Udemy
https://www.udemy.com/capital-market-immersion/,Capital Markets Immersion: A Financial Markets Introduction,Finance & Accounting,All Levels,24.5,4.6,2834.0,195.0,16980.0,613.0,Udemy
https://www.udemy.com/forex-trading/,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,Finance & Accounting,Beginner Level,5.5,4.5,22285.0,195.0,89380.0,16900.0,Udemy
https://www.edx.org/course/historia-de-la-etica,UC3Mx: Historia de la ética,Social Sciences,Beginner Level,18.0,4.5066793893129775,21.236641221374047,39.0,13515.0,9681.0,edX
https://www.udemy.com/powerpoint-master-class-for-business-and-finance-graduates/,Beginner to Pro in PowerPoint: Complete PowerPoint Training,Business,All Levels,5.0,4.4,13115.0,150.0,52062.0,5786.0,Udemy
https://www.udemy.com/coding-for-entrepreneurs-core/,"Core: A Web App Reference Guide for Django, Python, and More",Development,All Levels,26.0,4.2,135.0,195.0,2860.0,2497.0,Udemy
https://www.edx.org/course/justice-2,HarvardX: Justice,Social Sciences,Beginner Level,72.0,4.8,82.0,209.0,577885.0,404327.0,edX
https://www.edx.org/course/marketing-innovative-products-and-services,"UMD, USMx: Marketing Innovative Products and Services",Business,Beginner Level,12.0,4.5,29.0,189.0,22721.0,6756.0,edX
https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,jQuery Fundamentals Powerful Bootcamp for beginners,Development,All Levels,3.0,4.2,1728.2865544013123,150.0,28256.0,13882.0,Udemy
https://www.udemy.com/brass-master-class-german/,Brass Master Class,Music,All Levels,2.0,4.8,74.0,20.0,287.0,36.0,Udemy
https://www.udemy.com/appicondesigner/,How to Create Top Ranking Mobile App Icons - iOS Edition,Design,All Levels,1.0,4.7,9.0,35.0,149.0,130.0,Udemy
https://www.udemy.com/acoustic-blues-guitar-lessons/,Acoustic Blues Guitar Lessons,Music,Intermediate Level,4.5,4.5,132.0,75.0,1144.0,189.0,Udemy
https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,Learn Sketch 3 Mobile App Design From Scratch,Design,All Levels,1.5,4.2,11.0,60.0,544.0,528.0,Udemy
https://www.udemy.com/build-beautiful-html5-website/,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,Development,All Levels,4.0,4.4,1345.0,75.0,47922.0,43285.0,Udemy
https://www.edx.org/course/housing-and-cities,EPFLx: Housing and Cities,Architecture,Intermediate Level,30.0,4.5066793893129775,21.236641221374047,179.0,14478.0,51943.173363949485,edX
https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/,Forex Trading Like Banks – Step by Step with Live Examples,Finance & Accounting,All Levels,4.5,4.4,430.0,195.0,23515.0,677.0,Udemy
https://www.edx.org/course/digital-design,HKUSTx: Digital Design,Design,Beginner Level,30.0,4.5066793893129775,21.236641221374047,59.0,29475.0,13225.0,edX
https://www.udemy.com/learn-photoshop-in-one-hour-no-experience-needed/,Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),Design,Beginner Level,6.5,4.6,99.0,200.0,5564.0,5471.0,Udemy
https://www.udemy.com/financial-statement-fundamentals/,Financial Statement Fundamentals for Small Biz & Investors,Finance & Accounting,Beginner Level,3.0,4.2,10.0,30.0,814.0,751.0,Udemy
https://www.edx.org/course/music-for-wellness,BerkleeX: Music For Wellness,Social Sciences,Beginner Level,20.0,4.8,5.0,59.0,26607.0,20128.0,edX
https://www.edx.org/course/critical-thinking-reasoned-decision-making,TecdeMonterreyX: Critical thinking: reasoned decision making,Business,Beginner Level,32.0,4.5066793893129775,21.236641221374047,189.0,12767.0,7778.0,edX
https://www.udemy.com/finance-for-nonfinance/,The Fundamentals Of Finance For Non-Finance Professionals,Finance & Accounting,All Levels,1.5,4.0,63.0,40.0,434.0,206.0,Udemy
https://www.udemy.com/intro-mql5/,TRADER BOT: Introdução à Linguagem MQL4,Finance & Accounting,All Levels,70.0,4.0,220.0,20.0,852.0,209.0,Udemy
https://www.udemy.com/piano-lessons-music-theory-beginners-course/,The Complete Piano & Music Theory Beginners Course,Music,All Levels,1.5,4.8,2777.0,50.0,22885.0,10435.0,Udemy
https://www.udemy.com/html-css-learn-to-build-sleek-websites/,HTML & CSS - Learn to build sleek websites ,Development,All Levels,3.5,4.6,21.0,55.0,1575.0,1552.0,Udemy
https://www.edx.org/course/shakespeares-merchant-of-venice-shylock,HarvardX: Shakespeare's The Merchant of Venice: Shylock,Social Sciences,Beginner Level,28.0,4.5066793893129775,21.236641221374047,149.0,30104.0,23690.0,edX
https://www.edx.org/course/ux-data-analysis,HECMontrealX: UX Data Analysis,Development,Intermediate Level,54.0,4.5066793893129775,21.236641221374047,369.0,6841.0,51943.173363949485,edX
https://www.udemy.com/real-world-real-time-modern-javascript/,"Modern JavaScript: Building Real-World, Real-Time Apps",Development,Intermediate Level,13.5,3.9,208.0,50.0,2370.0,1871.0,Udemy
https://www.edx.org/course/crisis-resource-management,ColumbiaX: Crisis Resource Management,Health,Beginner Level,72.0,4.8,13.0,50.0,5250.0,51943.173363949485,edX
