course_url,course_level,course_enrollments,subject,title,rating,number_of_ratings,number_of_students,price,total_length
https://www.edx.org/course/decouvrir-lanthropologie-2,Intermediate Level,14634.0,Social Sciences,LouvainX: Découvrir l'anthropologie,4.5066793893129775,21.236641221374047,17917,99.0,60.0
https://www.edx.org/course/shakespeare-matters,Beginner Level,12067.0,Social Sciences,AdelaideX: Shakespeare Matters,4.5066793893129775,21.236641221374047,14452,139.0,25.0
https://www.edx.org/course/public-library-marketing-and-public-relations,Beginner Level,7716.0,Social Sciences,MichiganX: Public Library Marketing and Public Relations,4.5066793893129775,21.236641221374047,10740,59.0,12.0
https://www.edx.org/course/global-media-war-and-technology,Beginner Level,12744.0,Social Sciences,"UQx: Global Media, War, and Technology",4.5066793893129775,21.236641221374047,15858,189.0,28.0
https://www.edx.org/course/budgeting-and-finance-for-public-libraries,Beginner Level,5494.0,Social Sciences,MichiganX: Budgeting and Finance for Public Libraries,4.5066793893129775,21.236641221374047,6820,59.0,12.0
https://www.edx.org/course/psicologia-della-personalita-unintroduzione,Intermediate Level,51943.173363949485,Social Sciences,FedericaX: Psicologia della personalità: un'introduzione,4.5066793893129775,21.236641221374047,5171,55.0,56.0
https://www.edx.org/course/identifying-community-needs-for-public-library-man,Beginner Level,51943.173363949485,Social Sciences,MichiganX: Identifying Community Needs for Public Library Management,4.3,6.0,6517,59.0,20.0
https://www.edx.org/course/technology-innovation-for-sustainable-development,Beginner Level,9523.0,Social Sciences,EPFLx: Technology Innovation for Sustainable Development,4.0,6.0,10496,59.0,18.0
https://www.edx.org/course/utopedia-educacion-para-la-sociedad-del-conocimien,Intermediate Level,11934.0,Teaching & Academics,UC3Mx: Utopedia: Educación para la sociedad del conocimiento,4.5066793893129775,21.236641221374047,12710,39.0,42.0
https://www.edx.org/course/introduction-to-ci-poems-in-the-tang-and-song-dyna,Beginner Level,6335.0,Social Sciences,TsinghuaX: Introduction to Ci Poems in the Tang and Song Dynasty | 唐宋词鉴赏,4.5066793893129775,21.236641221374047,6929,179.0,32.0
https://www.edx.org/course/fundamentals-of-sociology,Beginner Level,51943.173363949485,Social Sciences,DoaneX: Fundamentals of Sociology,4.5066793893129775,21.236641221374047,8982,119.0,96.0
https://www.edx.org/course/introduction-to-social-psychology,Beginner Level,81501.0,Social Sciences,UQx: Introduction to Social Psychology,4.8,13.0,138470,249.0,14.0
https://www.edx.org/course/introduction-to-clinical-psychology,Beginner Level,58689.0,Social Sciences,UQx: Introduction to Clinical Psychology,4.8,10.0,93251,249.0,14.0
https://www.edx.org/course/introduction-to-developmental-psychology,Beginner Level,39262.0,Social Sciences,UQx: Introduction to Developmental Psychology,4.5066793893129775,21.236641221374047,53358,249.0,16.0
https://www.edx.org/course/international-humanitarian-law,Expert Level,31856.0,Law,LouvainX: International Humanitarian Law,3.4,5.0,40609,199.0,144.0
https://www.edx.org/course/introduction-to-psychological-research-methods,Beginner Level,17479.0,Social Sciences,UQx: Introduction to Psychological Research Methods,4.5066793893129775,21.236641221374047,23653,249.0,14.0
https://www.edx.org/course/rule-of-law-and-democracy-in-europe,Beginner Level,51943.173363949485,Law,KULeuvenX: Rule of Law and Democracy in Europe,4.4,7.0,5980,59.0,24.0
https://www.edx.org/course/first-nights-monteverdis-lorfeo-and-the-birth-of-o,Beginner Level,51943.173363949485,Social Sciences,HarvardX: First Nights - Monteverdi’s L’Orfeo and the Birth of Opera,5.0,6.0,18707,149.0,15.0
https://www.edx.org/course/hong-kong-cinema-through-a-global-lens,Beginner Level,12665.0,Social Sciences,HKUx: Hong Kong Cinema through a Global Lens | 全球化下的香港电影,4.5066793893129775,21.236641221374047,14584,69.0,36.0
https://www.edx.org/course/brand-management,Beginner Level,51943.173363949485,Business,IIMBx: Brand Management,4.4,7.0,19048,189.0,25.0
https://www.edx.org/course/regards-croises-sur-les-migrations,Intermediate Level,51943.173363949485,Social Sciences,LouvainX: Regards croisés sur les migrations,4.5066793893129775,21.236641221374047,5649,99.0,60.0
https://www.edx.org/course/principles-of-biochemistry,Intermediate Level,261784.0,Health,HarvardX: Principles of Biochemistry,4.5,27.0,381826,299.0,90.0
https://www.edx.org/course/anatomyx-musculoskeletal-cases,Intermediate Level,106842.0,Health,HarvardX: Human Anatomy: Musculoskeletal Cases,4.9,56.0,258919,209.0,42.0
https://www.edx.org/course/bioethics-the-law-medicine-and-ethics-of-reproduct,Beginner Level,84234.0,Health,"HarvardX: Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",4.7,34.0,134623,219.0,20.0
https://www.edx.org/course/lessons-from-ebola-preventing-the-next-pandemic,Beginner Level,92606.0,Social Sciences,HarvardX: Lessons from Ebola: Preventing the Next Pandemic,4.5066793893129775,21.236641221374047,100547,149.0,20.0
https://www.edx.org/course/improving-global-health-focusing-on-quality-and-sa,Intermediate Level,129624.0,Social Sciences,HarvardX: Improving Global Health: Focusing on Quality and Safety,4.6,56.0,163759,149.0,40.0
https://www.edx.org/course/prescription-drug-regulation-cost-and-access-curre,Beginner Level,82184.0,Health,"HarvardX: Prescription Drug Regulation, Cost, and Access: Current Controversies in Context",4.8,23.0,112763,299.0,40.0
https://www.edx.org/course/medical-terminology,Beginner Level,33386.0,Sciences,DoaneX: Medical Terminology,4.5,32.0,75121,119.0,80.0
https://www.edx.org/course/introduccion-a-la-regulacion-emocional-basada-en-m,Beginner Level,22060.0,Health,UAMx: Introducción a la Regulación Emocional basada en Mindfulness,4.8,14.0,45510,29.0,24.0
https://www.edx.org/course/fundamentos-de-anatomia-y-tecnica-quirurgica-basic,Beginner Level,13521.0,Health,URosarioX: Fundamentos de anatomía y técnica quirúrgica básica,4.5066793893129775,21.236641221374047,45349,19.0,24.0
https://www.edx.org/course/global-public-health,Intermediate Level,17972.0,Health,SDGAcademyX: Global Public Health,4.6,32.0,34403,142.28481149012566,60.0
https://www.edx.org/course/med-001,Intermediate Level,51943.173363949485,Health,"DavidsonX: Innovate & Regulate: Drug Research, Costs, Clinical Trials & Approval",4.9,14.0,27015,119.0,35.0
https://www.edx.org/course/lifestyle-medicine-fundamentals,Beginner Level,9004.0,Health,DoaneX: Lifestyle Medicine Fundamentals,4.8,12.0,14819,189.0,10.0
https://www.edx.org/course/clinical-reasoning-process,Beginner Level,5783.0,Health,UMontrealX: Clinical Reasoning Process,4.5066793893129775,21.236641221374047,9484,149.0,24.0
https://www.edx.org/course/lifestyle-medicine-treatments-of-chronic-disease-p,Intermediate Level,6095.0,Health,DoaneX: Lifestyle Medicine Treatments of Chronic Disease – Part 1,4.7,7.0,11248,219.0,30.0
https://www.edx.org/course/introduction-to-lifestyle-medicine,Beginner Level,9308.0,Sciences,DoaneX: Introduction to Lifestyle Medicine,4.5066793893129775,21.236641221374047,12284,119.0,80.0
https://www.edx.org/course/applied-anatomy-of-the-locomotor-system,Intermediate Level,12493.0,Health,FedericaX: Applied anatomy of the locomotor system,4.5066793893129775,21.236641221374047,16878,54.98,96.0
https://www.edx.org/course/collaborative-data-science-for-healthcare,Expert Level,51943.173363949485,Development,MITx: Collaborative Data Science for Healthcare,4.5066793893129775,21.236641221374047,14710,49.0,36.0
https://www.edx.org/course/data-analytics-and-visualization-in-health-care,Expert Level,7625.0,Development,RITx: Data Analytics and Visualization in Health Care,4.8,5.0,13922,249.0,80.0
https://www.edx.org/course/design-in-healthcare-using-patient-journey-mapping,Beginner Level,18268.0,Design,DelftX: Design in Healthcare: Using Patient Journey Mapping,4.5066793893129775,21.236641221374047,23105,185.0,32.0
https://www.edx.org/course/healthcare-finance-economics-and-risk,Intermediate Level,8301.0,Finance & Accounting,"DoaneX: Healthcare Finance, Economics and Risk",4.5066793893129775,21.236641221374047,12092,249.0,50.0
https://www.edx.org/course/understanding-the-australian-health-care-system,Beginner Level,8687.0,Health,UQx: Understanding the Australian Health Care System,4.6,7.0,13465,119.0,18.0
https://www.edx.org/course/applying-health-coaching-in-patient-care,Beginner Level,51943.173363949485,Health,DoaneX: Applying Health Coaching in Patient Care,4.6,10.0,7871,249.0,30.0
https://www.edx.org/course/trasplante-de-organos-desafios-eticos-y-juridicos,Intermediate Level,8596.0,Health,UAMx: Trasplante de órganos: desafíos éticos y jurídicos,4.5066793893129775,21.236641221374047,13941,29.0,54.0
https://www.edx.org/course/gateway-to-medicine-an-introduction-to-the-field-o,Beginner Level,7081.0,Health,TsinghuaX: Gateway to Medicine: An Introduction to the Field of Medicine | 走近医学,4.5066793893129775,21.236641221374047,9458,179.0,30.0
https://www.edx.org/course/lifestyle-medicine-treatments-of-chronic-disease-2,Intermediate Level,51943.173363949485,Health,DoaneX: Lifestyle Medicine Treatments of Chronic Disease – Part 2,4.5066793893129775,21.236641221374047,5254,219.0,30.0
https://www.edx.org/course/microbiologia-e-immunologia,Beginner Level,51943.173363949485,Health,FedericaX: Microbiologia e immunologia,4.5066793893129775,21.236641221374047,6903,55.0,56.0
https://www.edx.org/course/managing-addiction-a-framework-for-successful-trea,Beginner Level,15922.0,Health,AdelaideX: Managing Addiction: A Framework for Successful Treatment,4.4,7.0,19454,199.0,15.0
https://www.edx.org/course/principles-of-health-law-and-regulatory-issues,Intermediate Level,51943.173363949485,Law,DoaneX: Principles of Health Law and Regulatory Issues,4.5066793893129775,21.236641221374047,5840,119.0,20.0
https://www.edx.org/course/the-practitioners-guide-to-global-health,Beginner Level,7361.0,Social Sciences,BUx: The Practitioner’s Guide to Global Health,4.5066793893129775,21.236641221374047,10202,50.0,24.0
https://www.edx.org/course/through-my-eyes-intellectual-disability-healthcare,Beginner Level,6745.0,Social Sciences,UQx: Through My Eyes - Intellectual Disability Healthcare around the World,4.5066793893129775,21.236641221374047,8437,129.0,8.0
https://www.edx.org/course/health-informatics-technology-in-population-health,Intermediate Level,51943.173363949485,Business,DoaneX: Health Informatics Technology in Population Healthcare Analytics,4.5066793893129775,21.236641221374047,6086,189.0,30.0
https://www.edx.org/course/crisis-resource-management,Beginner Level,51943.173363949485,Health,ColumbiaX: Crisis Resource Management,4.8,13.0,5250,50.0,72.0
https://www.edx.org/course/the-opioid-crisis-in-america,Beginner Level,55530.0,Health,HarvardX: The Opioid Crisis in America,4.9,13.0,75136,149.0,20.0
https://www.edx.org/course/mental-health-and-nutrition,Beginner Level,51943.173363949485,Health,UCx: Mental Health and Nutrition,4.7,64.0,76489,189.0,24.0
https://www.edx.org/course/surgery,Beginner Level,51943.173363949485,Health,HKUx: So You Want To Be A Surgeon?,4.5066793893129775,21.236641221374047,17878,99.0,30.0
https://www.edx.org/course/introduction-to-food-health,Expert Level,14208.0,Health,StanfordOnline: Introduction To Food & Health,4.5066793893129775,21.236641221374047,47666,142.28481149012566,3.0
https://www.edx.org/course/unconscious-bias-in-medicine,Expert Level,5818.0,Health,StanfordOnline: Unconscious Bias in Medicine,4.5066793893129775,21.236641221374047,66756,142.28481149012566,2.0
https://www.edx.org/course/hypertension-in-primary-care-improving-control-and-reducing-risk,Expert Level,9695.0,Health,StanfordOnline: Hypertension in Primary Care – Improving Control and Reducing Risk,4.5066793893129775,21.236641221374047,20144,142.28481149012566,2.0
https://www.edx.org/course/identifying-early-signs-of-psychosis-in-adolescents-and-young-adults,Expert Level,51943.173363949485,Health,StanfordOnline: Identifying Early Signs of Psychosis in Adolescents and Young Adults,4.5066793893129775,21.236641221374047,21786,142.28481149012566,2.0
https://www.edx.org/course/antimicrobial-stewardship-improving-clinical-outcomes-by-optimization-of-antibiotic-practices,Expert Level,51943.173363949485,Health,StanfordOnline: Antimicrobial Stewardship: Improving Clinical Outcomes By Optimization of Antibiotic Practices,4.5066793893129775,21.236641221374047,21237,142.28481149012566,30.0
https://www.edx.org/course/musculoskeletal-primer-for-the-non-orthopedist,Expert Level,51943.173363949485,Health,StanfordOnline: Musculoskeletal Primer for the Non-Orthopedist,4.5066793893129775,21.236641221374047,11744,142.28481149012566,3.0
https://www.edx.org/course/thinking-critically-interpreting-randomized-clinical-trials,Expert Level,51943.173363949485,Health,StanfordOnline: Thinking Critically: Interpreting Randomized Clinical Trials,4.5066793893129775,21.236641221374047,16219,142.28481149012566,3.0
https://www.edx.org/course/to-prescribe-or-not-to-prescribe-antibiotics-and-outpatient-infections,Expert Level,51943.173363949485,Health,StanfordOnline: To Prescribe or Not To Prescribe? Antibiotics and Outpatient Infections,4.5066793893129775,21.236641221374047,17641,142.28481149012566,2.0
https://www.edx.org/course/optimizing-antimicrobial-therapy-with-timeouts,Expert Level,51943.173363949485,Health,StanfordOnline: Optimizing Antimicrobial Therapy with Timeouts,4.5066793893129775,21.236641221374047,7121,142.28481149012566,3.0
https://www.edx.org/course/focused-bedside-tte-and-ultrasound,Beginner Level,51943.173363949485,Health,StanfordOnline: Focused Bedside TTE and Ultrasound,4.5066793893129775,21.236641221374047,14388,142.28481149012566,50.0
https://www.edx.org/course/how-to-taper-patients-off-of-chronic-opioid-therapy,Expert Level,51943.173363949485,Health,StanfordOnline: How To Taper Patients Off Of Chronic Opioid Therapy,4.5066793893129775,21.236641221374047,6612,142.28481149012566,3.0
https://www.edx.org/course/united-states-health-policy,Beginner Level,51943.173363949485,Social Sciences,HarvardX: United States Health Policy,4.9,11.0,40807,189.0,24.513513513513512
https://www.edx.org/course/health-across-the-gender-spectrum,Expert Level,51943.173363949485,Health,StanfordOnline: Health Across the Gender Spectrum,4.5066793893129775,21.236641221374047,9687,142.28481149012566,2.0
https://www.edx.org/course/csime-case-studies-in-medical-errors,Expert Level,51943.173363949485,Health,StanfordOnline: CSI: ME Case Studies in Medical Errors,4.5066793893129775,21.236641221374047,8751,142.28481149012566,2.0
https://www.edx.org/course/congenital-hypothyroidism-what-every-primary-care-provider-needs-to-know,Expert Level,51943.173363949485,Health,StanfordOnline: Congenital Hypothyroidism: What Every Primary Care Provider Needs to Know,4.5066793893129775,21.236641221374047,5717,142.28481149012566,2.0
https://www.edx.org/course/introduction-to-cancer-biologyzhong-liu-sheng-wu-x,Beginner Level,51943.173363949485,Health,TsinghuaX: Introduction to Cancer Biology | 肿瘤生物学概论,4.5066793893129775,21.236641221374047,8577,179.0,24.0
https://www.edx.org/course/comprendre-la-respiration,Intermediate Level,14266.0,Sciences,LouvainX: Comprendre la respiration,4.5066793893129775,21.236641221374047,17718,50.0,40.0
https://www.edx.org/course/implant-dentistry,Beginner Level,51943.173363949485,Health,HKUx: Implant Dentistry,4.8,5.0,11276,149.0,25.0
https://www.edx.org/course/creativity-entrepreneurship,Beginner Level,70092.0,Business,BerkleeX: Creativity & Entrepreneurship,4.5066793893129775,21.236641221374047,78016,59.0,20.0
https://www.edx.org/course/berkleex-vocal-recording-technology,Beginner Level,52918.0,Development,BerkleeX: Vocal Recording Technology,4.6,5.0,61712,59.0,36.0
https://www.edx.org/course/berkleex-introduction-to-the-music-business,Beginner Level,47292.0,Business,BerkleeX: Introduction to the Music Business,4.7,10.0,58564,59.0,24.0
https://www.edx.org/course/fundamentos-de-la-guitarra-electrica-y-acustica,Beginner Level,13449.0,Music,BerkleeX: Fundamentos de la guitarra eléctrica y acústica,4.5066793893129775,21.236641221374047,26398,59.0,30.0
https://www.edx.org/course/grabar-y-mezclar-musica,Beginner Level,11349.0,Music,BerkleeX: Grabar y mezclar música,4.5066793893129775,21.236641221374047,22837,59.0,20.0
https://www.edx.org/course/crear-musica-con-tecnologia,Beginner Level,11159.0,Music,BerkleeX: Crear música con tecnología,4.5066793893129775,21.236641221374047,18723,59.0,30.0
https://www.edx.org/course/produccion-musical-y-su-efecto-en-la-composicion-2,Beginner Level,8138.0,Music,BerkleeX: Producción musical y su efecto en la composición,4.5066793893129775,21.236641221374047,15533,59.0,30.0
https://www.edx.org/course/artistic-research-in-music-an-introduction,Expert Level,51943.173363949485,Music,KULeuvenX: Artistic Research in Music – an Introduction,4.5066793893129775,21.236641221374047,7107,59.0,48.0
https://www.edx.org/course/one-planet-one-ocean,Intermediate Level,12941.0,Sciences,"SDGAcademyX: One Planet, One Ocean",4.3,10.0,24204,142.28481149012566,36.0
https://www.edx.org/course/drones-for-agriculture-prepare-and-design-your-dro,Intermediate Level,8274.0,Development,WageningenX: Drones for Agriculture: Prepare and Design Your Drone (UAV) Mission,4.5066793893129775,21.236641221374047,17925,209.0,24.0
https://www.edx.org/course/climate-change-carbon-capture-and-storage,Beginner Level,11229.0,Development,EdinburghX: Climate Change: Carbon Capture and Storage,4.8,47.0,33279,49.0,15.0
https://www.edx.org/course/energy-conversion-systems-for-buildings,Beginner Level,51943.173363949485,Architecture,DelftX: Energy Supply Systems for Buildings,4.5066793893129775,21.236641221374047,7360,139.0,30.0
https://www.edx.org/course/climate-change-the-science-and-global-impact,Intermediate Level,17652.0,Sciences,SDGAcademyX: Climate Change: The Science and Global Impact,4.7,35.0,34326,142.28481149012566,32.0
https://www.edx.org/course/reservoir-geomechanics,Beginner Level,6012.0,Sciences,StanfordOnline: Reservoir Geomechanics,5.0,10.0,17180,159.0,60.0
https://www.edx.org/course/circular-economy-an-interdisciplinary-approach,Expert Level,10741.0,Sciences,WageningenX: Circular Economy: An Interdisciplinary Approach,4.8,6.0,19522,149.0,144.0
https://www.edx.org/course/incorporating-renewable-energy-in-electricity-grid,Intermediate Level,10898.0,Sciences,ImperialX: Incorporating Renewable Energy in Electricity Grids,4.9,9.0,19799,59.0,30.0
https://www.edx.org/course/how-to-achieve-the-sustainable-development-goals,Intermediate Level,13115.0,Sciences,SDGAcademyX: How to Achieve the Sustainable Development Goals,4.8,6.0,20640,142.28481149012566,42.0
https://www.edx.org/course/the-energy-transition-part-2-towards-a-decarbonize,Intermediate Level,51943.173363949485,Sciences,DelftX: The Transition to the Decarbonised Economy of Tomorrow,4.5066793893129775,21.236641221374047,8530,129.0,30.0
https://www.edx.org/course/natural-resources-for-sustainable-development,Intermediate Level,9995.0,Sciences,SDGAcademyX: Natural Resources for Sustainable Development,4.5066793893129775,21.236641221374047,16153,142.28481149012566,72.0
https://www.edx.org/course/drainage-in-agriculture-controlling-water-and-sa-2,Expert Level,51943.173363949485,Sciences,WageningenX: Drainage in Agriculture: controlling water and salt levels in the soil,4.5066793893129775,21.236641221374047,8345,169.0,100.0
https://www.edx.org/course/tropical-coastal-ecosystems,Beginner Level,23236.0,Sciences,UQx: Tropical coastal ecosystems,4.5066793893129775,21.236641221374047,27438,189.0,45.0
https://www.edx.org/course/age-of-sustainable-development,Intermediate Level,10308.0,Social Sciences,SDGAcademyX: Age of Sustainable Development,4.8,22.0,16596,142.28481149012566,84.0
https://www.edx.org/course/unconventional-reservoir-geomechanics,Beginner Level,51943.173363949485,Sciences,StanfordOnline: Unconventional Reservoir Geomechanics,4.5066793893129775,21.236641221374047,6465,189.0,80.0
https://www.edx.org/course/business-strategy-and-operations-in-a-biobased-eco,Expert Level,51943.173363949485,Sciences,WageningenX: Business Strategy and Operations in a Biobased Economy,4.5066793893129775,21.236641221374047,5877,149.0,80.0
https://www.edx.org/course/why-move-towards-cleaner-power,Intermediate Level,5806.0,Sciences,ImperialX: Why Move Towards Cleaner Power,4.5,14.0,9480,59.0,25.0
https://www.edx.org/course/planetary-boundaries,Intermediate Level,51943.173363949485,Sciences,SDGAcademyX: Planetary Boundaries,4.9,21.0,10108,142.28481149012566,32.0
https://www.edx.org/course/creating-a-pro-renewables-environment,Intermediate Level,5356.0,Sciences,ImperialX: Creating a Pro-Renewables Environment,4.4,12.0,8649,59.0,30.0
https://www.edx.org/course/economics-and-policies-in-a-biobased-economy,Expert Level,51943.173363949485,Sciences,WageningenX: Economics and Policies in a Biobased Economy,4.5066793893129775,21.236641221374047,6133,149.0,80.0
https://www.edx.org/course/the-energy-transition-part-1-the-european-energy-m,Intermediate Level,6310.0,Business,DelftX: Energy Markets of Today,4.1,9.0,13741,129.0,30.0
https://www.edx.org/course/distribution-and-control-of-heat-cold-and-air-flows-in-buildings,Intermediate Level,51943.173363949485,Architecture,DelftX: Efficient HVAC Systems,4.7,6.0,12356,139.0,30.0
https://www.edx.org/course/zero-energy-design-an-approach-to-make-your-buildi,Intermediate Level,15653.0,Architecture,DelftX: Zero-Energy Design: an approach to make your building sustainable,4.5066793893129775,21.236641221374047,24238,139.0,42.0
https://www.edx.org/course/thermal-comfort-in-buildings,Intermediate Level,51943.173363949485,Architecture,DelftX: Comfort and Health in Buildings,4.5066793893129775,21.236641221374047,5877,139.0,30.0
https://www.edx.org/course/agricultural-water-management,Intermediate Level,51943.173363949485,Sciences,"WageningenX: Agricultural Water Management: Water,-Society and Technology Interactions",4.5066793893129775,21.236641221374047,5206,169.0,50.0
https://www.edx.org/course/environmental-technologies-in-buildings,Intermediate Level,51943.173363949485,Architecture,MITx: Sustainable Building Design,4.5066793893129775,21.236641221374047,54784,199.0,130.0
https://www.edx.org/course/energy-needs-in-buildings-2,Beginner Level,51943.173363949485,Architecture,DelftX: Energy Demand in Buildings,4.1,8.0,10033,139.0,30.0
https://www.edx.org/course/sustainable-energy,Expert Level,51943.173363949485,Sciences,MITx: Sustainable Energy,4.3,12.0,27809,199.0,156.0
https://www.edx.org/course/electric-and-conventional-vehicles,Expert Level,51943.173363949485,Development,ChalmersX: Electric and Conventional Vehicles,4.5066793893129775,21.236641221374047,30659,249.0,120.0
https://www.edx.org/course/geoscience-the-earth-and-its-resources,Beginner Level,51943.173363949485,Sciences,DelftX: Geoscience: the Earth and its Resources,4.5066793893129775,21.236641221374047,24398,139.0,60.0
https://www.edx.org/course/using-photovoltaic-pv-technology-in-desert-climate,Expert Level,51943.173363949485,Sciences,HBKUx: Using Photovoltaic (PV) Technology in Desert Climates,4.5066793893129775,21.236641221374047,5631,119.0,16.0
https://www.edx.org/course/the-minerals-and-mining-business,Expert Level,51943.173363949485,Development,CurtinX: The Minerals and Mining Business,4.4,7.0,5755,439.0,40.0
https://www.edx.org/course/el-valor-de-la-creatividad-y-la-innovacion-la-economia-naranja,Beginner Level,24760.0,Art & Culture,IDBx: El valor de la creatividad y la innovación: La Economía Naranja,4.8,6.0,35879,25.0,32.0
https://www.edx.org/course/circular-fashion-in-a-sustainable-clothingindustry,Beginner Level,14433.0,Art & Culture,"WageningenX: Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",4.5066793893129775,21.236641221374047,29734,169.0,30.0
https://www.edx.org/course/japanese-culture-and-language-i-1,Beginner Level,19439.0,Art & Culture,TsinghuaX: Japanese Culture and Language (I) | 日语与日本文化（1）,4.5066793893129775,21.236641221374047,32217,179.0,50.0
https://www.edx.org/course/just-reading-and-writing-in-english,Beginner Level,34247.0,Art & Culture,TsinghuaX: Just Reading and Writing in English | 生活英语读写,4.5066793893129775,21.236641221374047,45172,219.0,60.0
https://www.edx.org/course/pattern-studying-and-making,Beginner Level,51943.173363949485,Art & Culture,TsinghuaX: Pattern Studying and Making | 图案审美与创作,4.5066793893129775,21.236641221374047,9715,179.0,60.0
https://www.edx.org/course/inspiring-and-motivating-arts-and-culture-teams,Beginner Level,11071.0,Business,MichiganX: Inspiring and Motivating Arts and Culture Teams,4.5066793893129775,21.236641221374047,13530,49.0,25.0
https://www.edx.org/course/flower-arrangements-in-china-and-japan,Beginner Level,51943.173363949485,Art & Culture,TsinghuaX: Flower Arrangements in China and Japan | 现代生活美学：花之道,4.5066793893129775,21.236641221374047,5966,179.0,50.0
https://www.edx.org/course/cultural-heritage-in-transformation,Intermediate Level,51943.173363949485,Architecture,RWTHx: Cultural Heritage in Transformation,4.5066793893129775,21.236641221374047,6216,59.0,30.0
https://www.edx.org/course/photoshop-una-herramienta-para-presentaciones-in-2,Beginner Level,24458.0,Art & Culture,JaverianaX: Photoshop: una herramienta para presentaciones innovadoras,4.5066793893129775,21.236641221374047,56778,17.0,50.0
https://www.edx.org/course/chinax-book-club-five-authors-five-books-five-views-of-china,Beginner Level,6088.0,Literature,"HarvardX: ChinaX Book Club: Five Authors, Five Books, Five Views of China",4.5066793893129775,21.236641221374047,12194,149.0,10.0
https://www.edx.org/course/introduction-to-hospitality-and-tourism-industry,Beginner Level,51943.173363949485,Business,"UMES, USMx: Introduction to Hospitality and Tourism Industry",4.5,20.0,21508,49.0,12.0
https://www.edx.org/course/visualizing-japan-1850s-1930s-westernization-prote,Beginner Level,33232.0,Art & Culture,"MITx: Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity",4.5066793893129775,21.236641221374047,36803,64.0,30.0
https://www.edx.org/course/urban-design-for-the-public-good-dutch-urbanism,Beginner Level,51943.173363949485,Development,DelftX: Urban Design for the Public Good: Dutch Urbanism,4.5066793893129775,21.236641221374047,20397,139.0,48.0
https://www.edx.org/course/the-health-effects-of-climate-change,Beginner Level,113890.0,Sciences,HarvardX: The Health Effects of Climate Change,4.6,84.0,182042,219.0,35.0
https://www.edx.org/course/nutrition-exercise-and-sports,Intermediate Level,55103.0,Health,"WageningenX: Nutrition, Exercise and Sports",4.4,15.0,117527,209.0,48.0
https://www.edx.org/course/flashdiet-aprende-a-comer-sano,Beginner Level,50114.0,Health,UPValenciaX: FlashDiet: Aprende a comer sano,4.5066793893129775,21.236641221374047,80156,39.0,15.0
https://www.edx.org/course/nutrition-and-health-macronutrients-and-overnutrit,Beginner Level,210576.0,Sciences,WageningenX: Nutrition and Health: Macronutrients and Overnutrition,4.6,8.0,234428,249.0,72.0
https://www.edx.org/course/the-science-of-beer,Beginner Level,40978.0,Health,WageningenX: The Science of Beer,4.5066793893129775,21.236641221374047,47357,169.0,24.0
https://www.edx.org/course/nutrition-and-health-micronutrients-and-malnutriti,Intermediate Level,79523.0,Sciences,WageningenX: Nutrition and Health: Micronutrients and Malnutrition,4.8,12.0,97039,249.0,56.0
https://www.edx.org/course/nutrition-and-health-human-microbiome,Beginner Level,45273.0,Health,WageningenX: Nutrition and Health: Human Microbiome,4.3,12.0,65551,209.0,30.0
https://www.edx.org/course/nutrition-and-cancer,Intermediate Level,28176.0,Health,WageningenX: Nutrition and Cancer,4.3,9.0,43593,189.0,40.0
https://www.edx.org/course/nutrition-and-health-food-risks,Beginner Level,52173.0,Health,WageningenX: Nutrition and Health: Food Safety,4.1,16.0,67228,209.0,64.0
https://www.edx.org/course/understanding-agribusiness-value-chains-and-consum,Intermediate Level,14589.0,Business,"AdelaideX: Understanding Agribusiness, Value Chains, and Consumers in Global Food Systems",4.5066793893129775,21.236641221374047,23309,199.0,12.0
https://www.edx.org/course/sustainable-food-security-the-value-of-systems-thi,Beginner Level,27128.0,Sciences,WageningenX: Sustainable Food Security: The value of systems thinking,4.5066793893129775,21.236641221374047,31344,249.0,60.0
https://www.edx.org/course/feeding-a-hungry-planet-agriculture-nutrition-and,Intermediate Level,11043.0,Sciences,"SDGAcademyX: Feeding a Hungry Planet: Agriculture, Nutrition and Sustainability",4.6,7.0,19388,142.28481149012566,35.0
https://www.edx.org/course/sustainable-food-security-food-access,Beginner Level,19258.0,Sciences,WageningenX: Sustainable Food Security: Food Access,4.5066793893129775,21.236641221374047,21611,249.0,48.0
https://www.edx.org/course/sustainable-food-systems-a-mediterranean-perspecti,Intermediate Level,6778.0,Health,SDGAcademyX: Sustainable Food Systems: A Mediterranean Perspective,4.5066793893129775,21.236641221374047,9589,142.28481149012566,40.0
https://www.edx.org/course/logistica-agricola-sostenible,Beginner Level,51943.173363949485,Development,logycaX: Logística Básica Agrícola,4.5066793893129775,21.236641221374047,6685,19.0,40.0
https://www.edx.org/course/de-la-granja-a-la-mesa-la-seguridad-alimentaria-en,Beginner Level,8356.0,Health,UAMx: De la granja a la mesa: La seguridad alimentaria en la Unión Europea,4.5066793893129775,21.236641221374047,10568,29.0,30.0
https://www.edx.org/course/nitrogen-a-global-challenge,Beginner Level,51943.173363949485,Sciences,EdinburghX: Nitrogen: A Global Challenge,4.5066793893129775,21.236641221374047,6102,49.0,15.0
